Clinic,Date,Start_Time,End_Time,Total_Scheduled_Visits
Adult Medicine,2016-03-17,09:50:00.0000000,10:05:00.0000000,1
Adult Medicine,2016-03-17,10:00:00.0000000,10:15:00.0000000,13
Adult Medicine,2016-03-17,10:00:00.0000000,10:20:00.0000000,1
Adult Medicine,2016-03-17,10:15:00.0000000,10:30:00.0000000,5
Adult Medicine,2016-03-17,10:25:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-03-17,10:30:00.0000000,10:45:00.0000000,13
Adult Medicine,2016-03-17,10:30:00.0000000,11:00:00.0000000,1
Adult Medicine,2016-03-17,10:45:00.0000000,11:00:00.0000000,5
Adult Medicine,2016-03-17,10:47:00.0000000,11:02:00.0000000,1
Adult Medicine,2016-03-17,11:00:00.0000000,11:15:00.0000000,9
Adult Medicine,2016-03-17,11:06:00.0000000,11:21:00.0000000,1
Adult Medicine,2016-03-17,11:15:00.0000000,11:30:00.0000000,5
Adult Medicine,2016-03-17,11:20:00.0000000,11:35:00.0000000,1
Adult Medicine,2016-03-17,11:30:00.0000000,11:45:00.0000000,4
Adult Medicine,2016-03-17,11:40:00.0000000,11:55:00.0000000,1
Adult Medicine,2016-03-17,11:45:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-03-17,12:15:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-03-17,12:50:00.0000000,13:05:00.0000000,1
Adult Medicine,2016-03-17,12:55:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-03-17,13:00:00.0000000,13:15:00.0000000,9
Adult Medicine,2016-03-17,13:01:00.0000000,13:16:00.0000000,1
Adult Medicine,2016-03-17,13:02:00.0000000,13:12:00.0000000,1
Adult Medicine,2016-03-17,13:05:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-03-17,13:10:00.0000000,13:25:00.0000000,2
Adult Medicine,2016-03-17,13:13:00.0000000,13:28:00.0000000,1
Adult Medicine,2016-03-17,13:15:00.0000000,13:30:00.0000000,3
Adult Medicine,2016-03-17,13:20:00.0000000,13:35:00.0000000,2
Adult Medicine,2016-03-17,13:30:00.0000000,13:40:00.0000000,1
Adult Medicine,2016-03-17,13:30:00.0000000,13:45:00.0000000,5
Adult Medicine,2016-03-17,13:36:00.0000000,13:51:00.0000000,1
Adult Medicine,2016-03-17,13:40:00.0000000,13:50:00.0000000,1
Adult Medicine,2016-03-17,13:44:00.0000000,13:59:00.0000000,1
Adult Medicine,2016-03-17,13:45:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-03-17,13:50:00.0000000,14:05:00.0000000,2
Adult Medicine,2016-03-17,13:56:00.0000000,14:11:00.0000000,1
Adult Medicine,2016-03-17,14:00:00.0000000,14:15:00.0000000,6
Adult Medicine,2016-03-17,14:15:00.0000000,14:30:00.0000000,1
Adult Medicine,2016-03-17,14:20:00.0000000,14:35:00.0000000,2
Adult Medicine,2016-03-17,14:21:00.0000000,14:36:00.0000000,1
Adult Medicine,2016-03-17,14:25:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-03-17,14:30:00.0000000,14:45:00.0000000,4
Adult Medicine,2016-03-17,14:50:00.0000000,15:05:00.0000000,1
Adult Medicine,2016-03-17,15:00:00.0000000,15:15:00.0000000,2
Adult Medicine,2016-03-17,15:03:00.0000000,15:18:00.0000000,1
Adult Medicine,2016-03-17,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-03-17,15:15:00.0000000,15:30:00.0000000,2
Adult Medicine,2016-03-17,15:20:00.0000000,15:35:00.0000000,1
Adult Medicine,2016-03-17,15:21:00.0000000,15:36:00.0000000,1
Adult Medicine,2016-03-17,15:30:00.0000000,15:45:00.0000000,1
Adult Medicine,2016-03-17,16:00:00.0000000,16:10:00.0000000,1
Adult Medicine,2016-03-17,16:00:00.0000000,16:15:00.0000000,4
Adult Medicine,2016-03-17,16:45:00.0000000,17:00:00.0000000,1
Adult Medicine,2016-03-17,17:00:00.0000000,17:15:00.0000000,8
Adult Medicine,2016-03-17,17:00:00.0000000,17:45:00.0000000,1
Adult Medicine,2016-03-17,17:30:00.0000000,17:45:00.0000000,2
Adult Medicine,2016-03-17,17:45:00.0000000,18:00:00.0000000,2
Adult Medicine,2016-03-17,17:45:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-03-17,18:00:00.0000000,18:15:00.0000000,1
Adult Medicine,2016-03-17,18:05:00.0000000,18:20:00.0000000,1
Adult Medicine,2016-03-17,18:07:00.0000000,18:22:00.0000000,1
Adult Medicine,2016-03-17,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-03-17,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-03-17,18:55:00.0000000,19:10:00.0000000,1
Adult Medicine,2016-03-17,19:04:00.0000000,19:19:00.0000000,1
Adult Medicine,2016-03-17,19:09:00.0000000,19:24:00.0000000,1
Adult Medicine,2016-03-18,08:00:00.0000000,09:00:00.0000000,1
Adult Medicine,2016-03-18,08:45:00.0000000,09:00:00.0000000,1
Adult Medicine,2016-03-18,09:00:00.0000000,09:15:00.0000000,8
Adult Medicine,2016-03-18,09:00:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-03-18,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-03-18,09:30:00.0000000,09:45:00.0000000,5
Adult Medicine,2016-03-18,09:45:00.0000000,10:00:00.0000000,6
Adult Medicine,2016-03-18,09:52:00.0000000,10:07:00.0000000,1
Adult Medicine,2016-03-18,10:00:00.0000000,10:15:00.0000000,8
Adult Medicine,2016-03-18,10:15:00.0000000,10:30:00.0000000,2
Adult Medicine,2016-03-18,10:26:00.0000000,10:41:00.0000000,1
Adult Medicine,2016-03-18,10:29:00.0000000,10:44:00.0000000,1
Adult Medicine,2016-03-18,10:30:00.0000000,10:45:00.0000000,5
Adult Medicine,2016-03-18,10:45:00.0000000,11:00:00.0000000,4
Adult Medicine,2016-03-18,11:00:00.0000000,11:15:00.0000000,5
Adult Medicine,2016-03-18,11:00:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-03-18,11:05:00.0000000,11:20:00.0000000,1
Adult Medicine,2016-03-18,11:15:00.0000000,11:30:00.0000000,4
Adult Medicine,2016-03-18,11:18:00.0000000,11:33:00.0000000,1
Adult Medicine,2016-03-18,11:30:00.0000000,11:45:00.0000000,4
Adult Medicine,2016-03-18,12:00:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-03-18,12:00:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-03-18,12:45:00.0000000,12:55:00.0000000,1
Adult Medicine,2016-03-18,13:00:00.0000000,13:15:00.0000000,6
Adult Medicine,2016-03-18,13:00:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-03-18,13:15:00.0000000,13:30:00.0000000,2
Adult Medicine,2016-03-18,13:20:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-03-18,13:30:00.0000000,13:45:00.0000000,3
Adult Medicine,2016-03-18,13:42:00.0000000,13:57:00.0000000,1
Adult Medicine,2016-03-18,13:45:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-03-18,14:00:00.0000000,14:15:00.0000000,9
Adult Medicine,2016-03-18,14:00:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-03-18,14:09:00.0000000,14:24:00.0000000,1
Adult Medicine,2016-03-18,14:20:00.0000000,14:30:00.0000000,1
Adult Medicine,2016-03-18,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-03-18,14:30:00.0000000,14:45:00.0000000,1
Adult Medicine,2016-03-18,14:36:00.0000000,14:51:00.0000000,1
Adult Medicine,2016-03-18,14:44:00.0000000,14:59:00.0000000,1
Adult Medicine,2016-03-18,15:00:00.0000000,15:15:00.0000000,5
Adult Medicine,2016-03-18,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-03-18,15:15:00.0000000,15:30:00.0000000,2
Adult Medicine,2016-03-18,15:30:00.0000000,15:45:00.0000000,4
Adult Medicine,2016-03-18,15:40:00.0000000,15:55:00.0000000,1
Adult Medicine,2016-03-18,15:50:00.0000000,16:05:00.0000000,1
Adult Medicine,2016-03-18,16:00:00.0000000,16:15:00.0000000,4
Adult Medicine,2016-03-18,16:10:00.0000000,16:25:00.0000000,1
Adult Medicine,2016-03-19,09:45:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-03-21,08:45:00.0000000,08:55:00.0000000,1
Adult Medicine,2016-03-21,08:46:00.0000000,09:01:00.0000000,1
Adult Medicine,2016-03-21,09:00:00.0000000,09:10:00.0000000,2
Adult Medicine,2016-03-21,09:00:00.0000000,09:15:00.0000000,8
Adult Medicine,2016-03-21,09:10:00.0000000,09:25:00.0000000,2
Adult Medicine,2016-03-21,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-03-21,09:20:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-03-21,09:30:00.0000000,09:40:00.0000000,1
Adult Medicine,2016-03-21,09:30:00.0000000,09:45:00.0000000,5
Adult Medicine,2016-03-21,09:30:00.0000000,09:50:00.0000000,1
Adult Medicine,2016-03-21,09:40:00.0000000,09:50:00.0000000,1
Adult Medicine,2016-03-21,09:45:00.0000000,10:00:00.0000000,10
Adult Medicine,2016-03-21,09:50:00.0000000,10:05:00.0000000,2
Adult Medicine,2016-03-21,09:52:00.0000000,10:07:00.0000000,1
Adult Medicine,2016-03-21,10:00:00.0000000,10:15:00.0000000,4
Adult Medicine,2016-03-21,10:10:00.0000000,10:25:00.0000000,1
Adult Medicine,2016-03-21,10:15:00.0000000,10:30:00.0000000,4
Adult Medicine,2016-03-21,10:17:00.0000000,10:32:00.0000000,1
Adult Medicine,2016-03-21,10:20:00.0000000,10:35:00.0000000,3
Adult Medicine,2016-03-21,10:30:00.0000000,10:45:00.0000000,9
Adult Medicine,2016-03-21,10:37:00.0000000,10:52:00.0000000,1
Adult Medicine,2016-03-21,10:40:00.0000000,10:55:00.0000000,3
Adult Medicine,2016-03-21,10:43:00.0000000,10:58:00.0000000,1
Adult Medicine,2016-03-21,10:50:00.0000000,11:05:00.0000000,1
Adult Medicine,2016-03-21,11:00:00.0000000,11:15:00.0000000,10
Adult Medicine,2016-03-21,11:10:00.0000000,11:25:00.0000000,2
Adult Medicine,2016-03-21,11:14:00.0000000,11:29:00.0000000,1
Adult Medicine,2016-03-21,11:15:00.0000000,11:30:00.0000000,6
Adult Medicine,2016-03-21,11:20:00.0000000,11:35:00.0000000,1
Adult Medicine,2016-03-21,11:22:00.0000000,11:37:00.0000000,1
Adult Medicine,2016-03-21,11:30:00.0000000,11:45:00.0000000,5
Adult Medicine,2016-03-21,12:45:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-03-21,12:55:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-03-21,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-03-21,13:00:00.0000000,13:15:00.0000000,6
Adult Medicine,2016-03-21,13:05:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-03-21,13:10:00.0000000,13:25:00.0000000,1
Adult Medicine,2016-03-21,13:15:00.0000000,13:30:00.0000000,3
Adult Medicine,2016-03-21,13:20:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-03-21,13:30:00.0000000,13:45:00.0000000,5
Adult Medicine,2016-03-21,13:35:00.0000000,13:50:00.0000000,1
Adult Medicine,2016-03-21,13:40:00.0000000,13:55:00.0000000,1
Adult Medicine,2016-03-21,13:45:00.0000000,14:00:00.0000000,6
Adult Medicine,2016-03-21,13:55:00.0000000,14:10:00.0000000,1
Adult Medicine,2016-03-21,14:00:00.0000000,14:15:00.0000000,1
Adult Medicine,2016-03-21,14:05:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-03-21,14:10:00.0000000,14:20:00.0000000,1
Adult Medicine,2016-03-21,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-03-21,14:15:00.0000000,14:30:00.0000000,4
Adult Medicine,2016-03-21,14:25:00.0000000,14:40:00.0000000,2
Adult Medicine,2016-03-21,14:30:00.0000000,14:45:00.0000000,6
Adult Medicine,2016-03-21,14:38:00.0000000,14:53:00.0000000,1
Adult Medicine,2016-03-21,14:40:00.0000000,14:55:00.0000000,2
Adult Medicine,2016-03-21,14:45:00.0000000,15:00:00.0000000,2
Adult Medicine,2016-03-21,14:50:00.0000000,15:05:00.0000000,2
Adult Medicine,2016-03-21,15:00:00.0000000,15:15:00.0000000,6
Adult Medicine,2016-03-21,15:10:00.0000000,15:25:00.0000000,2
Adult Medicine,2016-03-21,15:15:00.0000000,15:30:00.0000000,3
Adult Medicine,2016-03-21,15:20:00.0000000,15:35:00.0000000,3
Adult Medicine,2016-03-21,15:30:00.0000000,15:45:00.0000000,3
Adult Medicine,2016-03-21,15:30:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-03-21,15:40:00.0000000,15:55:00.0000000,1
Adult Medicine,2016-03-21,15:45:00.0000000,16:00:00.0000000,1
Adult Medicine,2016-03-21,15:59:00.0000000,16:14:00.0000000,1
Adult Medicine,2016-03-21,16:00:00.0000000,16:15:00.0000000,5
Adult Medicine,2016-03-21,16:10:00.0000000,16:20:00.0000000,1
Adult Medicine,2016-03-21,16:15:00.0000000,16:30:00.0000000,2
Adult Medicine,2016-03-21,16:20:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-03-21,16:21:00.0000000,16:36:00.0000000,1
Adult Medicine,2016-03-21,16:23:00.0000000,16:38:00.0000000,1
Adult Medicine,2016-03-21,16:25:00.0000000,16:40:00.0000000,1
Adult Medicine,2016-03-21,16:30:00.0000000,16:45:00.0000000,5
Adult Medicine,2016-03-21,16:40:00.0000000,16:50:00.0000000,1
Adult Medicine,2016-03-21,16:45:00.0000000,17:00:00.0000000,4
Adult Medicine,2016-03-21,17:00:00.0000000,17:15:00.0000000,6
Adult Medicine,2016-03-21,17:15:00.0000000,17:30:00.0000000,1
Adult Medicine,2016-03-21,17:30:00.0000000,17:45:00.0000000,6
Adult Medicine,2016-03-21,17:45:00.0000000,18:00:00.0000000,2
Adult Medicine,2016-03-21,18:00:00.0000000,18:15:00.0000000,3
Adult Medicine,2016-03-21,18:15:00.0000000,18:30:00.0000000,1
Adult Medicine,2016-03-21,18:30:00.0000000,18:45:00.0000000,2
Adult Medicine,2016-03-22,08:45:00.0000000,09:00:00.0000000,1
Adult Medicine,2016-03-22,08:46:00.0000000,09:01:00.0000000,1
Adult Medicine,2016-03-22,09:00:00.0000000,09:15:00.0000000,12
Adult Medicine,2016-03-22,09:15:00.0000000,09:30:00.0000000,2
Adult Medicine,2016-03-22,09:30:00.0000000,09:45:00.0000000,4
Adult Medicine,2016-03-22,09:30:00.0000000,10:00:00.0000000,1
Adult Medicine,2016-03-22,09:39:00.0000000,09:54:00.0000000,1
Adult Medicine,2016-03-22,09:43:00.0000000,09:58:00.0000000,1
Adult Medicine,2016-03-22,09:45:00.0000000,10:00:00.0000000,8
Adult Medicine,2016-03-22,09:46:00.0000000,10:01:00.0000000,1
Adult Medicine,2016-03-22,09:49:00.0000000,10:04:00.0000000,1
Adult Medicine,2016-03-22,10:00:00.0000000,10:15:00.0000000,9
Adult Medicine,2016-03-22,10:15:00.0000000,10:30:00.0000000,5
Adult Medicine,2016-03-22,10:30:00.0000000,10:45:00.0000000,10
Adult Medicine,2016-03-22,10:45:00.0000000,11:00:00.0000000,3
Adult Medicine,2016-03-22,11:00:00.0000000,11:15:00.0000000,7
Adult Medicine,2016-03-22,11:15:00.0000000,11:30:00.0000000,6
Adult Medicine,2016-03-22,11:27:00.0000000,11:42:00.0000000,1
Adult Medicine,2016-03-22,11:30:00.0000000,11:45:00.0000000,9
Adult Medicine,2016-03-22,11:45:00.0000000,12:00:00.0000000,1
Adult Medicine,2016-03-22,12:00:00.0000000,12:15:00.0000000,2
Adult Medicine,2016-03-22,12:15:00.0000000,12:30:00.0000000,1
Adult Medicine,2016-03-22,12:20:00.0000000,12:35:00.0000000,1
Adult Medicine,2016-03-22,12:30:00.0000000,12:45:00.0000000,2
Adult Medicine,2016-03-22,12:40:00.0000000,12:55:00.0000000,1
Adult Medicine,2016-03-22,12:50:00.0000000,13:05:00.0000000,2
Adult Medicine,2016-03-22,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-03-22,13:00:00.0000000,13:15:00.0000000,6
Adult Medicine,2016-03-22,13:08:00.0000000,13:23:00.0000000,1
Adult Medicine,2016-03-22,13:10:00.0000000,13:20:00.0000000,1
Adult Medicine,2016-03-22,13:10:00.0000000,13:25:00.0000000,1
Adult Medicine,2016-03-22,13:16:00.0000000,13:31:00.0000000,1
Adult Medicine,2016-03-22,13:18:00.0000000,13:33:00.0000000,1
Adult Medicine,2016-03-22,13:19:00.0000000,13:34:00.0000000,1
Adult Medicine,2016-03-22,13:20:00.0000000,13:35:00.0000000,1
Adult Medicine,2016-03-22,13:26:00.0000000,13:41:00.0000000,1
Adult Medicine,2016-03-22,13:27:00.0000000,13:42:00.0000000,1
Adult Medicine,2016-03-22,13:30:00.0000000,13:45:00.0000000,7
Adult Medicine,2016-03-22,13:40:00.0000000,13:55:00.0000000,1
Adult Medicine,2016-03-22,13:45:00.0000000,14:00:00.0000000,5
Adult Medicine,2016-03-22,13:50:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-03-22,13:50:00.0000000,14:05:00.0000000,1
Adult Medicine,2016-03-22,14:00:00.0000000,14:15:00.0000000,3
Adult Medicine,2016-03-22,14:03:00.0000000,14:18:00.0000000,1
Adult Medicine,2016-03-22,14:10:00.0000000,14:25:00.0000000,1
Adult Medicine,2016-03-22,14:15:00.0000000,14:30:00.0000000,3
Adult Medicine,2016-03-22,14:30:00.0000000,14:45:00.0000000,7
Adult Medicine,2016-03-22,14:30:00.0000000,15:00:00.0000000,1
Adult Medicine,2016-03-22,14:55:00.0000000,15:10:00.0000000,2
Adult Medicine,2016-03-22,14:57:00.0000000,15:12:00.0000000,1
Adult Medicine,2016-03-22,15:00:00.0000000,15:15:00.0000000,8
Adult Medicine,2016-03-22,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-03-22,15:15:00.0000000,15:30:00.0000000,1
Adult Medicine,2016-03-22,15:20:00.0000000,15:35:00.0000000,1
Adult Medicine,2016-03-22,15:30:00.0000000,15:45:00.0000000,7
Adult Medicine,2016-03-22,15:50:00.0000000,16:05:00.0000000,1
Adult Medicine,2016-03-22,16:00:00.0000000,16:10:00.0000000,1
Adult Medicine,2016-03-22,16:00:00.0000000,16:15:00.0000000,1
Adult Medicine,2016-03-22,16:04:00.0000000,16:19:00.0000000,1
Adult Medicine,2016-03-22,16:10:00.0000000,16:25:00.0000000,1
Adult Medicine,2016-03-22,16:15:00.0000000,16:30:00.0000000,1
Adult Medicine,2016-03-22,16:30:00.0000000,16:45:00.0000000,1
Adult Medicine,2016-03-22,16:40:00.0000000,16:55:00.0000000,2
Adult Medicine,2016-03-22,16:43:00.0000000,16:58:00.0000000,1
Adult Medicine,2016-03-22,16:45:00.0000000,17:00:00.0000000,1
Adult Medicine,2016-03-22,16:48:00.0000000,17:03:00.0000000,1
Adult Medicine,2016-03-22,16:49:00.0000000,17:04:00.0000000,1
Adult Medicine,2016-03-22,16:50:00.0000000,17:05:00.0000000,1
Adult Medicine,2016-03-22,16:51:00.0000000,17:06:00.0000000,1
Adult Medicine,2016-03-22,16:52:00.0000000,17:07:00.0000000,1
Adult Medicine,2016-03-22,17:00:00.0000000,17:15:00.0000000,5
Adult Medicine,2016-03-22,17:08:00.0000000,17:23:00.0000000,1
Adult Medicine,2016-03-22,17:10:00.0000000,17:25:00.0000000,1
Adult Medicine,2016-03-22,17:11:00.0000000,17:26:00.0000000,1
Adult Medicine,2016-03-22,17:14:00.0000000,17:29:00.0000000,1
Adult Medicine,2016-03-22,17:15:00.0000000,17:30:00.0000000,1
Adult Medicine,2016-03-22,17:30:00.0000000,17:45:00.0000000,1
Adult Medicine,2016-03-22,17:45:00.0000000,18:00:00.0000000,3
Adult Medicine,2016-03-22,18:00:00.0000000,18:15:00.0000000,5
Adult Medicine,2016-03-22,18:15:00.0000000,18:30:00.0000000,2
Adult Medicine,2016-03-22,18:30:00.0000000,18:45:00.0000000,1
Adult Medicine,2016-03-23,09:00:00.0000000,09:15:00.0000000,7
Adult Medicine,2016-03-23,09:15:00.0000000,09:30:00.0000000,1
Adult Medicine,2016-03-23,09:21:00.0000000,09:36:00.0000000,1
Adult Medicine,2016-03-23,09:30:00.0000000,09:45:00.0000000,2
Adult Medicine,2016-03-23,09:34:00.0000000,09:49:00.0000000,1
Adult Medicine,2016-03-23,09:45:00.0000000,10:00:00.0000000,6
Adult Medicine,2016-03-23,09:55:00.0000000,10:10:00.0000000,1
Adult Medicine,2016-03-23,10:00:00.0000000,10:15:00.0000000,6
Adult Medicine,2016-03-23,10:10:00.0000000,10:25:00.0000000,1
Adult Medicine,2016-03-23,10:15:00.0000000,10:30:00.0000000,5
Adult Medicine,2016-03-23,10:16:00.0000000,10:31:00.0000000,1
Adult Medicine,2016-03-23,10:22:00.0000000,10:37:00.0000000,1
Adult Medicine,2016-03-23,10:25:00.0000000,10:40:00.0000000,1
Adult Medicine,2016-03-23,10:30:00.0000000,10:45:00.0000000,4
Adult Medicine,2016-03-23,10:33:00.0000000,10:48:00.0000000,1
Adult Medicine,2016-03-23,10:45:00.0000000,11:00:00.0000000,3
Adult Medicine,2016-03-23,10:48:00.0000000,11:03:00.0000000,1
Adult Medicine,2016-03-23,10:56:00.0000000,11:11:00.0000000,1
Adult Medicine,2016-03-23,11:00:00.0000000,11:10:00.0000000,1
Adult Medicine,2016-03-23,11:00:00.0000000,11:15:00.0000000,5
Adult Medicine,2016-03-23,11:10:00.0000000,11:20:00.0000000,1
Adult Medicine,2016-03-23,11:15:00.0000000,11:30:00.0000000,4
Adult Medicine,2016-03-23,11:20:00.0000000,11:30:00.0000000,1
Adult Medicine,2016-03-23,11:45:00.0000000,11:55:00.0000000,1
Adult Medicine,2016-03-23,11:55:00.0000000,12:10:00.0000000,1
Adult Medicine,2016-03-23,12:05:00.0000000,12:15:00.0000000,1
Adult Medicine,2016-03-23,12:15:00.0000000,12:30:00.0000000,2
Adult Medicine,2016-03-23,12:25:00.0000000,12:40:00.0000000,1
Adult Medicine,2016-03-23,12:30:00.0000000,12:45:00.0000000,2
Adult Medicine,2016-03-23,12:45:00.0000000,12:55:00.0000000,1
Adult Medicine,2016-03-23,12:45:00.0000000,13:00:00.0000000,1
Adult Medicine,2016-03-23,12:50:00.0000000,13:05:00.0000000,1
Adult Medicine,2016-03-23,13:00:00.0000000,13:10:00.0000000,1
Adult Medicine,2016-03-23,13:00:00.0000000,13:15:00.0000000,15
Adult Medicine,2016-03-23,13:10:00.0000000,13:25:00.0000000,3
Adult Medicine,2016-03-23,13:15:00.0000000,13:30:00.0000000,3
Adult Medicine,2016-03-23,13:20:00.0000000,13:35:00.0000000,4
Adult Medicine,2016-03-23,13:26:00.0000000,13:41:00.0000000,1
Adult Medicine,2016-03-23,13:30:00.0000000,13:45:00.0000000,3
Adult Medicine,2016-03-23,13:40:00.0000000,13:55:00.0000000,1
Adult Medicine,2016-03-23,13:40:00.0000000,14:00:00.0000000,1
Adult Medicine,2016-03-23,13:45:00.0000000,14:00:00.0000000,6
Adult Medicine,2016-03-23,13:46:00.0000000,14:01:00.0000000,1
Adult Medicine,2016-03-23,13:50:00.0000000,14:05:00.0000000,2
Adult Medicine,2016-03-23,13:53:00.0000000,14:03:00.0000000,1
Adult Medicine,2016-03-23,14:00:00.0000000,14:15:00.0000000,10
Adult Medicine,2016-03-23,14:10:00.0000000,14:25:00.0000000,3
Adult Medicine,2016-03-23,14:11:00.0000000,14:21:00.0000000,1
Adult Medicine,2016-03-23,14:15:00.0000000,14:30:00.0000000,5
Adult Medicine,2016-03-23,14:20:00.0000000,14:35:00.0000000,1
Adult Medicine,2016-03-23,14:20:00.0000000,14:40:00.0000000,1
Adult Medicine,2016-03-23,14:25:00.0000000,14:40:00.0000000,2
Adult Medicine,2016-03-23,14:30:00.0000000,14:45:00.0000000,6
Adult Medicine,2016-03-23,14:40:00.0000000,14:55:00.0000000,2
Adult Medicine,2016-03-23,14:45:00.0000000,15:00:00.0000000,2
Adult Medicine,2016-03-23,14:48:00.0000000,15:03:00.0000000,1
Adult Medicine,2016-03-23,14:50:00.0000000,15:05:00.0000000,1
Adult Medicine,2016-03-23,14:55:00.0000000,15:10:00.0000000,1
Adult Medicine,2016-03-23,15:00:00.0000000,15:15:00.0000000,8
Adult Medicine,2016-03-23,15:02:00.0000000,15:17:00.0000000,1
Adult Medicine,2016-03-23,15:07:00.0000000,15:22:00.0000000,1
Adult Medicine,2016-03-23,15:10:00.0000000,15:25:00.0000000,1
Adult Medicine,2016-03-23,15:15:00.0000000,15:30:00.0000000,4
